id,name,description,price,type,rating,restaurant,restaurantName,keywords,url
1680962286272,Chicken Tikka,A chicken based dish which originated in south Asia,180,nonveg,4,1679928329354,Food Swing,nonveg| food| dish| chicken,https://firebasestorage.googleapis.com/v0/b/nearesto.appspot.com/o/nearesto%2Ffood_items%2FChicken-Tikka.jpg?alt=media&token=0ba8191c-ada9-40fa-bfc6-1b125126ae31
1680962286435,Chicken Manchurian,,200,nonveg,3.8,1680268912802,Hitchki,nonveg| food| dish| chicken,https://firebasestorage.googleapis.com/v0/b/nearesto.appspot.com/o/nearesto%2Ffood_items%2Fchicken%20manchurian%20dry.png?alt=media&token=a35748d9-4c4e-457b-86a5-e3db59f3ae0a
1680962286436,Chicken Manchurian,,200,nonveg,3.8,1680268991867,White lama villa,nonveg| food| dish| chicken,https://firebasestorage.googleapis.com/v0/b/nearesto.appspot.com/o/nearesto%2Ffood_items%2Fchicken%20manchurian%20dry.png?alt=media&token=a35748d9-4c4e-457b-86a5-e3db59f3ae0a
1680962286437,Chicken Manchurian,,200,nonveg,3.8,1680269012634,1BHK,nonveg| food| dish| chicken,https://firebasestorage.googleapis.com/v0/b/nearesto.appspot.com/o/nearesto%2Ffood_items%2Fchicken%20manchurian%20dry.png?alt=media&token=a35748d9-4c4e-457b-86a5-e3db59f3ae0a
1680962286438,Chicken Manchurian,,200,nonveg,3.8,1680269029393,Cafe Safar,nonveg| food| dish| chicken,https://firebasestorage.googleapis.com/v0/b/nearesto.appspot.com/o/nearesto%2Ffood_items%2Fchicken%20manchurian%20dry.png?alt=media&token=a35748d9-4c4e-457b-86a5-e3db59f3ae0a
1680962286439,Chicken Manchurian,,200,nonveg,3.8,1680269068085,Yazu - Pan Asian Supper Club,nonveg| food| dish| chicken,https://firebasestorage.googleapis.com/v0/b/nearesto.appspot.com/o/nearesto%2Ffood_items%2Fchicken%20manchurian%20dry.png?alt=media&token=a35748d9-4c4e-457b-86a5-e3db59f3ae0a
1680962286440,Chicken Manchurian,,200,nonveg,3.8,1680269081082,Glocal Junction Andheri,nonveg| food| dish| chicken,https://firebasestorage.googleapis.com/v0/b/nearesto.appspot.com/o/nearesto%2Ffood_items%2Fchicken%20manchurian%20dry.png?alt=media&token=a35748d9-4c4e-457b-86a5-e3db59f3ae0a
1680962286441,Chicken Manchurian,,200,nonveg,3.8,1680269238107,Lucky Hotel,nonveg| food| dish| chicken,https://firebasestorage.googleapis.com/v0/b/nearesto.appspot.com/o/nearesto%2Ffood_items%2Fchicken%20manchurian%20dry.png?alt=media&token=a35748d9-4c4e-457b-86a5-e3db59f3ae0a
1680962286442,Chicken Manchurian,,200,nonveg,3.8,1680269254349,Opa! Bar & Cafe,nonveg| food| dish| chicken,https://firebasestorage.googleapis.com/v0/b/nearesto.appspot.com/o/nearesto%2Ffood_items%2Fchicken%20manchurian%20dry.png?alt=media&token=a35748d9-4c4e-457b-86a5-e3db59f3ae0a
1680962286443,Chicken Chilly Dry,Boneless chicken are marinated in soya sauce### chilli sauce and pepper,380,nonveg,4.1,1679928329354,Food Swing,nonveg| food| dish| chicken,https://firebasestorage.googleapis.com/v0/b/nearesto.appspot.com/o/nearesto%2Ffood_items%2Fchicken%20chilli.png?alt=media&token=43f39ac3-5f46-412a-b361-2e398994c345
1680962286444,Chicken Chilly Dry,Boneless chicken are marinated in soya sauce### chilli sauce and pepper,380,nonveg,4.1,1679977455746,THE PUNJABI'S KITCHEN,nonveg| food| dish| chicken,https://firebasestorage.googleapis.com/v0/b/nearesto.appspot.com/o/nearesto%2Ffood_items%2Fchicken%20chilli.png?alt=media&token=43f39ac3-5f46-412a-b361-2e398994c345
1680962286445,Chicken Chilly Dry,Boneless chicken are marinated in soya sauce### chilli sauce and pepper,380,nonveg,4.1,1679980561220,Mandarin Oak Mahakali,nonveg| food| dish| chicken,https://firebasestorage.googleapis.com/v0/b/nearesto.appspot.com/o/nearesto%2Ffood_items%2Fchicken%20chilli.png?alt=media&token=43f39ac3-5f46-412a-b361-2e398994c345
1680962286446,Chicken Chilly Dry,Boneless chicken are marinated in soya sauce### chilli sauce and pepper,380,nonveg,4.1,1679983321188,Sardarji's Kitchen,nonveg| food| dish| chicken,https://firebasestorage.googleapis.com/v0/b/nearesto.appspot.com/o/nearesto%2Ffood_items%2Fchicken%20chilli.png?alt=media&token=43f39ac3-5f46-412a-b361-2e398994c345
1680962286447,Chicken Chilly Dry,Boneless chicken are marinated in soya sauce### chilli sauce and pepper,380,nonveg,4.1,1680098024679,1522 Bar & Kitchen Mumbai,nonveg| food| dish| chicken,https://firebasestorage.googleapis.com/v0/b/nearesto.appspot.com/o/nearesto%2Ffood_items%2Fchicken%20chilli.png?alt=media&token=43f39ac3-5f46-412a-b361-2e398994c345
1680962286448,Chicken Chilly Dry,Boneless chicken are marinated in soya sauce### chilli sauce and pepper,380,nonveg,4.1,1680267988540,Shree Devi Restaurant & Bar,nonveg| food| dish| chicken,https://firebasestorage.googleapis.com/v0/b/nearesto.appspot.com/o/nearesto%2Ffood_items%2Fchicken%20chilli.png?alt=media&token=43f39ac3-5f46-412a-b361-2e398994c345
1680962286449,Chicken Chilly Dry,Boneless chicken are marinated in soya sauce### chilli sauce and pepper,380,nonveg,4.1,1680268002969,Malwani Aswad,nonveg| food| dish| chicken,https://firebasestorage.googleapis.com/v0/b/nearesto.appspot.com/o/nearesto%2Ffood_items%2Fchicken%20chilli.png?alt=media&token=43f39ac3-5f46-412a-b361-2e398994c345
1680962286450,Chicken Chilly Dry,Boneless chicken are marinated in soya sauce### chilli sauce and pepper,380,nonveg,4.1,1680268023554,BOMBAY ADDA,nonveg| food| dish| chicken,https://firebasestorage.googleapis.com/v0/b/nearesto.appspot.com/o/nearesto%2Ffood_items%2Fchicken%20chilli.png?alt=media&token=43f39ac3-5f46-412a-b361-2e398994c345
1680962286451,Chicken Chilly Dry,Boneless chicken are marinated in soya sauce### chilli sauce and pepper,380,nonveg,4.1,1680268055848,Candies,nonveg| food| dish| chicken,https://firebasestorage.googleapis.com/v0/b/nearesto.appspot.com/o/nearesto%2Ffood_items%2Fchicken%20chilli.png?alt=media&token=43f39ac3-5f46-412a-b361-2e398994c345
1680962286452,Chicken Chilly Dry,Boneless chicken are marinated in soya sauce### chilli sauce and pepper,380,nonveg,4.1,1680268089050,Konkan Spice,nonveg| food| dish| chicken,https://firebasestorage.googleapis.com/v0/b/nearesto.appspot.com/o/nearesto%2Ffood_items%2Fchicken%20chilli.png?alt=media&token=43f39ac3-5f46-412a-b361-2e398994c345
1680962286453,Chicken Chilly Dry,Boneless chicken are marinated in soya sauce### chilli sauce and pepper,380,nonveg,4.1,1680268104337,Mini Malvan,nonveg| food| dish| chicken,https://firebasestorage.googleapis.com/v0/b/nearesto.appspot.com/o/nearesto%2Ffood_items%2Fchicken%20chilli.png?alt=media&token=43f39ac3-5f46-412a-b361-2e398994c345
1680962286454,Chicken Chilly Dry,Boneless chicken are marinated in soya sauce### chilli sauce and pepper,380,nonveg,4.1,1680268912802,Hitchki,nonveg| food| dish| chicken,https://firebasestorage.googleapis.com/v0/b/nearesto.appspot.com/o/nearesto%2Ffood_items%2Fchicken%20chilli.png?alt=media&token=43f39ac3-5f46-412a-b361-2e398994c345
1680962286455,Chicken Chilly Dry,Boneless chicken are marinated in soya sauce### chilli sauce and pepper,380,nonveg,4.1,1680268991867,White lama villa,nonveg| food| dish| chicken,https://firebasestorage.googleapis.com/v0/b/nearesto.appspot.com/o/nearesto%2Ffood_items%2Fchicken%20chilli.png?alt=media&token=43f39ac3-5f46-412a-b361-2e398994c345
1680962286456,Chicken Chilly Dry,Boneless chicken are marinated in soya sauce### chilli sauce and pepper,380,nonveg,4.1,1680269012634,1BHK,nonveg| food| dish| chicken,https://firebasestorage.googleapis.com/v0/b/nearesto.appspot.com/o/nearesto%2Ffood_items%2Fchicken%20chilli.png?alt=media&token=43f39ac3-5f46-412a-b361-2e398994c345
1680962286457,Chicken Chilly Dry,Boneless chicken are marinated in soya sauce### chilli sauce and pepper,380,nonveg,4.1,1680269029393,Cafe Safar,nonveg| food| dish| chicken,https://firebasestorage.googleapis.com/v0/b/nearesto.appspot.com/o/nearesto%2Ffood_items%2Fchicken%20chilli.png?alt=media&token=43f39ac3-5f46-412a-b361-2e398994c345
1680962286458,Chicken Chilly Dry,Boneless chicken are marinated in soya sauce### chilli sauce and pepper,380,nonveg,4.1,1680269068085,Yazu - Pan Asian Supper Club,nonveg| food| dish| chicken,https://firebasestorage.googleapis.com/v0/b/nearesto.appspot.com/o/nearesto%2Ffood_items%2Fchicken%20chilli.png?alt=media&token=43f39ac3-5f46-412a-b361-2e398994c345
1680962286459,Chicken Chilly Dry,Boneless chicken are marinated in soya sauce### chilli sauce and pepper,380,nonveg,4.1,1680269081082,Glocal Junction Andheri,nonveg| food| dish| chicken,https://firebasestorage.googleapis.com/v0/b/nearesto.appspot.com/o/nearesto%2Ffood_items%2Fchicken%20chilli.png?alt=media&token=43f39ac3-5f46-412a-b361-2e398994c345
1680962286460,Chicken Chilly Dry,Boneless chicken are marinated in soya sauce### chilli sauce and pepper,380,nonveg,4.1,1680269238107,Lucky Hotel,nonveg| food| dish| chicken,https://firebasestorage.googleapis.com/v0/b/nearesto.appspot.com/o/nearesto%2Ffood_items%2Fchicken%20chilli.png?alt=media&token=43f39ac3-5f46-412a-b361-2e398994c345
1680962286461,Chicken Chilly Dry,Boneless chicken are marinated in soya sauce### chilli sauce and pepper,380,nonveg,4.1,1680269254349,Opa! Bar & Cafe,nonveg| food| dish| chicken,https://firebasestorage.googleapis.com/v0/b/nearesto.appspot.com/o/nearesto%2Ffood_items%2Fchicken%20chilli.png?alt=media&token=43f39ac3-5f46-412a-b361-2e398994c345
1680962286462,Chicken Tikka Biryani,Tandoori chicken tikka cooked under pressure with long grain basmati rice,450,nonveg,4.3,1679928329354,Food Swing,nonveg| food| dish| chicken,https://firebasestorage.googleapis.com/v0/b/nearesto.appspot.com/o/nearesto%2Ffood_items%2Fchicken%20tikka%20biryani.jpg?alt=media&token=af2c13f2-1069-40c2-98f4-b5a48c56c413
1680962286463,Chicken Tikka Biryani,Tandoori chicken tikka cooked under pressure with long grain basmati rice,450,nonveg,4.3,1679977455746,THE PUNJABI'S KITCHEN,nonveg| food| dish| chicken,https://firebasestorage.googleapis.com/v0/b/nearesto.appspot.com/o/nearesto%2Ffood_items%2Fchicken%20tikka%20biryani.jpg?alt=media&token=af2c13f2-1069-40c2-98f4-b5a48c56c413
1680962286464,Chicken Tikka Biryani,Tandoori chicken tikka cooked under pressure with long grain basmati rice,450,nonveg,4.3,1679980561220,Mandarin Oak Mahakali,nonveg| food| dish| chicken,https://firebasestorage.googleapis.com/v0/b/nearesto.appspot.com/o/nearesto%2Ffood_items%2Fchicken%20tikka%20biryani.jpg?alt=media&token=af2c13f2-1069-40c2-98f4-b5a48c56c413
1680962286465,Chicken Tikka Biryani,Tandoori chicken tikka cooked under pressure with long grain basmati rice,450,nonveg,4.3,1679983321188,Sardarji's Kitchen,nonveg| food| dish| chicken,https://firebasestorage.googleapis.com/v0/b/nearesto.appspot.com/o/nearesto%2Ffood_items%2Fchicken%20tikka%20biryani.jpg?alt=media&token=af2c13f2-1069-40c2-98f4-b5a48c56c413
1680962286466,Chicken Tikka Biryani,Tandoori chicken tikka cooked under pressure with long grain basmati rice,450,nonveg,4.3,1680098024679,1522 Bar & Kitchen Mumbai,nonveg| food| dish| chicken,https://firebasestorage.googleapis.com/v0/b/nearesto.appspot.com/o/nearesto%2Ffood_items%2Fchicken%20tikka%20biryani.jpg?alt=media&token=af2c13f2-1069-40c2-98f4-b5a48c56c413
1680962286467,Chicken Tikka Biryani,Tandoori chicken tikka cooked under pressure with long grain basmati rice,450,nonveg,4.3,1680267988540,Shree Devi Restaurant & Bar,nonveg| food| dish| chicken,https://firebasestorage.googleapis.com/v0/b/nearesto.appspot.com/o/nearesto%2Ffood_items%2Fchicken%20tikka%20biryani.jpg?alt=media&token=af2c13f2-1069-40c2-98f4-b5a48c56c413
1680962286468,Chicken Tikka Biryani,Tandoori chicken tikka cooked under pressure with long grain basmati rice,450,nonveg,4.3,1680268002969,Malwani Aswad,nonveg| food| dish| chicken,https://firebasestorage.googleapis.com/v0/b/nearesto.appspot.com/o/nearesto%2Ffood_items%2Fchicken%20tikka%20biryani.jpg?alt=media&token=af2c13f2-1069-40c2-98f4-b5a48c56c413
1680962286469,Chicken Tikka Biryani,Tandoori chicken tikka cooked under pressure with long grain basmati rice,450,nonveg,4.3,1680268023554,BOMBAY ADDA,nonveg| food| dish| chicken,https://firebasestorage.googleapis.com/v0/b/nearesto.appspot.com/o/nearesto%2Ffood_items%2Fchicken%20tikka%20biryani.jpg?alt=media&token=af2c13f2-1069-40c2-98f4-b5a48c56c413
1680962286470,Chicken Tikka Biryani,Tandoori chicken tikka cooked under pressure with long grain basmati rice,450,nonveg,4.3,1680268055848,Candies,nonveg| food| dish| chicken,https://firebasestorage.googleapis.com/v0/b/nearesto.appspot.com/o/nearesto%2Ffood_items%2Fchicken%20tikka%20biryani.jpg?alt=media&token=af2c13f2-1069-40c2-98f4-b5a48c56c413
1680962286471,Chicken Tikka Biryani,Tandoori chicken tikka cooked under pressure with long grain basmati rice,450,nonveg,4.3,1680268089050,Konkan Spice,nonveg| food| dish| chicken,https://firebasestorage.googleapis.com/v0/b/nearesto.appspot.com/o/nearesto%2Ffood_items%2Fchicken%20tikka%20biryani.jpg?alt=media&token=af2c13f2-1069-40c2-98f4-b5a48c56c413
1680962286472,Chicken Tikka Biryani,Tandoori chicken tikka cooked under pressure with long grain basmati rice,450,nonveg,4.3,1680268104337,Mini Malvan,nonveg| food| dish| chicken,https://firebasestorage.googleapis.com/v0/b/nearesto.appspot.com/o/nearesto%2Ffood_items%2Fchicken%20tikka%20biryani.jpg?alt=media&token=af2c13f2-1069-40c2-98f4-b5a48c56c413
1680962286473,Chicken Tikka Biryani,Tandoori chicken tikka cooked under pressure with long grain basmati rice,450,nonveg,4.3,1680268912802,Hitchki,nonveg| food| dish| chicken,https://firebasestorage.googleapis.com/v0/b/nearesto.appspot.com/o/nearesto%2Ffood_items%2Fchicken%20tikka%20biryani.jpg?alt=media&token=af2c13f2-1069-40c2-98f4-b5a48c56c413
1680962286474,Chicken Tikka Biryani,Tandoori chicken tikka cooked under pressure with long grain basmati rice,450,nonveg,4.3,1680268991867,White lama villa,nonveg| food| dish| chicken,https://firebasestorage.googleapis.com/v0/b/nearesto.appspot.com/o/nearesto%2Ffood_items%2Fchicken%20tikka%20biryani.jpg?alt=media&token=af2c13f2-1069-40c2-98f4-b5a48c56c413
1680962286475,Chicken Tikka Biryani,Tandoori chicken tikka cooked under pressure with long grain basmati rice,450,nonveg,4.3,1680269012634,1BHK,nonveg| food| dish| chicken,https://firebasestorage.googleapis.com/v0/b/nearesto.appspot.com/o/nearesto%2Ffood_items%2Fchicken%20tikka%20biryani.jpg?alt=media&token=af2c13f2-1069-40c2-98f4-b5a48c56c413
1680962286476,Chicken Tikka Biryani,Tandoori chicken tikka cooked under pressure with long grain basmati rice,450,nonveg,4.3,1680269029393,Cafe Safar,nonveg| food| dish| chicken,https://firebasestorage.googleapis.com/v0/b/nearesto.appspot.com/o/nearesto%2Ffood_items%2Fchicken%20tikka%20biryani.jpg?alt=media&token=af2c13f2-1069-40c2-98f4-b5a48c56c413
1680962286477,Chicken Tikka Biryani,Tandoori chicken tikka cooked under pressure with long grain basmati rice,450,nonveg,4.3,1680269068085,Yazu - Pan Asian Supper Club,nonveg| food| dish| chicken,https://firebasestorage.googleapis.com/v0/b/nearesto.appspot.com/o/nearesto%2Ffood_items%2Fchicken%20tikka%20biryani.jpg?alt=media&token=af2c13f2-1069-40c2-98f4-b5a48c56c413
1680962286478,Chicken Tikka Biryani,Tandoori chicken tikka cooked under pressure with long grain basmati rice,450,nonveg,4.3,1680269081082,Glocal Junction Andheri,nonveg| food| dish| chicken,https://firebasestorage.googleapis.com/v0/b/nearesto.appspot.com/o/nearesto%2Ffood_items%2Fchicken%20tikka%20biryani.jpg?alt=media&token=af2c13f2-1069-40c2-98f4-b5a48c56c413
1680962286479,Chicken Tikka Biryani,Tandoori chicken tikka cooked under pressure with long grain basmati rice,450,nonveg,4.3,1680269238107,Lucky Hotel,nonveg| food| dish| chicken,https://firebasestorage.googleapis.com/v0/b/nearesto.appspot.com/o/nearesto%2Ffood_items%2Fchicken%20tikka%20biryani.jpg?alt=media&token=af2c13f2-1069-40c2-98f4-b5a48c56c413
1680962286480,Chicken Tikka Biryani,Tandoori chicken tikka cooked under pressure with long grain basmati rice,450,nonveg,4.3,1680269254349,Opa! Bar & Cafe,nonveg| food| dish| chicken,https://firebasestorage.googleapis.com/v0/b/nearesto.appspot.com/o/nearesto%2Ffood_items%2Fchicken%20tikka%20biryani.jpg?alt=media&token=af2c13f2-1069-40c2-98f4-b5a48c56c413
1680962286481,Boneless Chilli Chicken,Deep fried chicken toassed in soya base gravy with garlic. green chilli### & spring onion,215,nonveg,4.6,1679928329354,Food Swing,nonveg| food| dish| chicken,https://firebasestorage.googleapis.com/v0/b/nearesto.appspot.com/o/nearesto%2Ffood_items%2Fboneless%20chickrn.jpg?alt=media&token=ea8581bb-06a6-40f1-a19a-711ca461b394
1680962286482,Boneless Chilli Chicken,Deep fried chicken toassed in soya base gravy with garlic. green chilli### & spring onion,215,nonveg,4.6,1679977455746,THE PUNJABI'S KITCHEN,nonveg| food| dish| chicken,https://firebasestorage.googleapis.com/v0/b/nearesto.appspot.com/o/nearesto%2Ffood_items%2Fboneless%20chickrn.jpg?alt=media&token=ea8581bb-06a6-40f1-a19a-711ca461b394
1680962286483,Boneless Chilli Chicken,Deep fried chicken toassed in soya base gravy with garlic. green chilli### & spring onion,215,nonveg,4.6,1679980561220,Mandarin Oak Mahakali,nonveg| food| dish| chicken,https://firebasestorage.googleapis.com/v0/b/nearesto.appspot.com/o/nearesto%2Ffood_items%2Fboneless%20chickrn.jpg?alt=media&token=ea8581bb-06a6-40f1-a19a-711ca461b394
1680962286484,Boneless Chilli Chicken,Deep fried chicken toassed in soya base gravy with garlic. green chilli### & spring onion,215,nonveg,4.6,1679983321188,Sardarji's Kitchen,nonveg| food| dish| chicken,https://firebasestorage.googleapis.com/v0/b/nearesto.appspot.com/o/nearesto%2Ffood_items%2Fboneless%20chickrn.jpg?alt=media&token=ea8581bb-06a6-40f1-a19a-711ca461b394
1680962286485,Boneless Chilli Chicken,Deep fried chicken toassed in soya base gravy with garlic. green chilli### & spring onion,215,nonveg,4.6,1680098024679,1522 Bar & Kitchen Mumbai,nonveg| food| dish| chicken,https://firebasestorage.googleapis.com/v0/b/nearesto.appspot.com/o/nearesto%2Ffood_items%2Fboneless%20chickrn.jpg?alt=media&token=ea8581bb-06a6-40f1-a19a-711ca461b394
1680962286486,Boneless Chilli Chicken,Deep fried chicken toassed in soya base gravy with garlic. green chilli### & spring onion,215,nonveg,4.6,1680267988540,Shree Devi Restaurant & Bar,nonveg| food| dish| chicken,https://firebasestorage.googleapis.com/v0/b/nearesto.appspot.com/o/nearesto%2Ffood_items%2Fboneless%20chickrn.jpg?alt=media&token=ea8581bb-06a6-40f1-a19a-711ca461b394
1680962286487,Boneless Chilli Chicken,Deep fried chicken toassed in soya base gravy with garlic. green chilli### & spring onion,215,nonveg,4.6,1680268002969,Malwani Aswad,nonveg| food| dish| chicken,https://firebasestorage.googleapis.com/v0/b/nearesto.appspot.com/o/nearesto%2Ffood_items%2Fboneless%20chickrn.jpg?alt=media&token=ea8581bb-06a6-40f1-a19a-711ca461b394
1680962286488,Boneless Chilli Chicken,Deep fried chicken toassed in soya base gravy with garlic. green chilli### & spring onion,215,nonveg,4.6,1680268023554,BOMBAY ADDA,nonveg| food| dish| chicken,https://firebasestorage.googleapis.com/v0/b/nearesto.appspot.com/o/nearesto%2Ffood_items%2Fboneless%20chickrn.jpg?alt=media&token=ea8581bb-06a6-40f1-a19a-711ca461b394
1680962286489,Boneless Chilli Chicken,Deep fried chicken toassed in soya base gravy with garlic. green chilli### & spring onion,215,nonveg,4.6,1680268055848,Candies,nonveg| food| dish| chicken,https://firebasestorage.googleapis.com/v0/b/nearesto.appspot.com/o/nearesto%2Ffood_items%2Fboneless%20chickrn.jpg?alt=media&token=ea8581bb-06a6-40f1-a19a-711ca461b394
1680962286490,Boneless Chilli Chicken,Deep fried chicken toassed in soya base gravy with garlic. green chilli### & spring onion,215,nonveg,4.6,1680268089050,Konkan Spice,nonveg| food| dish| chicken,https://firebasestorage.googleapis.com/v0/b/nearesto.appspot.com/o/nearesto%2Ffood_items%2Fboneless%20chickrn.jpg?alt=media&token=ea8581bb-06a6-40f1-a19a-711ca461b394
1680962286491,Boneless Chilli Chicken,Deep fried chicken toassed in soya base gravy with garlic. green chilli### & spring onion,215,nonveg,4.6,1680268104337,Mini Malvan,nonveg| food| dish| chicken,https://firebasestorage.googleapis.com/v0/b/nearesto.appspot.com/o/nearesto%2Ffood_items%2Fboneless%20chickrn.jpg?alt=media&token=ea8581bb-06a6-40f1-a19a-711ca461b394
1680962286492,Boneless Chilli Chicken,Deep fried chicken toassed in soya base gravy with garlic. green chilli### & spring onion,215,nonveg,4.6,1680268912802,Hitchki,nonveg| food| dish| chicken,https://firebasestorage.googleapis.com/v0/b/nearesto.appspot.com/o/nearesto%2Ffood_items%2Fboneless%20chickrn.jpg?alt=media&token=ea8581bb-06a6-40f1-a19a-711ca461b394
1680962286493,Boneless Chilli Chicken,Deep fried chicken toassed in soya base gravy with garlic. green chilli### & spring onion,215,nonveg,4.6,1680268991867,White lama villa,nonveg| food| dish| chicken,https://firebasestorage.googleapis.com/v0/b/nearesto.appspot.com/o/nearesto%2Ffood_items%2Fboneless%20chickrn.jpg?alt=media&token=ea8581bb-06a6-40f1-a19a-711ca461b394
1680962286494,Boneless Chilli Chicken,Deep fried chicken toassed in soya base gravy with garlic. green chilli### & spring onion,215,nonveg,4.6,1680269012634,1BHK,nonveg| food| dish| chicken,https://firebasestorage.googleapis.com/v0/b/nearesto.appspot.com/o/nearesto%2Ffood_items%2Fboneless%20chickrn.jpg?alt=media&token=ea8581bb-06a6-40f1-a19a-711ca461b394
1680962286495,Boneless Chilli Chicken,Deep fried chicken toassed in soya base gravy with garlic. green chilli### & spring onion,215,nonveg,4.6,1680269029393,Cafe Safar,nonveg| food| dish| chicken,https://firebasestorage.googleapis.com/v0/b/nearesto.appspot.com/o/nearesto%2Ffood_items%2Fboneless%20chickrn.jpg?alt=media&token=ea8581bb-06a6-40f1-a19a-711ca461b394
1680962286496,Boneless Chilli Chicken,Deep fried chicken toassed in soya base gravy with garlic. green chilli### & spring onion,215,nonveg,4.6,1680269068085,Yazu - Pan Asian Supper Club,nonveg| food| dish| chicken,https://firebasestorage.googleapis.com/v0/b/nearesto.appspot.com/o/nearesto%2Ffood_items%2Fboneless%20chickrn.jpg?alt=media&token=ea8581bb-06a6-40f1-a19a-711ca461b394
1680962286497,Boneless Chilli Chicken,Deep fried chicken toassed in soya base gravy with garlic. green chilli### & spring onion,215,nonveg,4.6,1680269081082,Glocal Junction Andheri,nonveg| food| dish| chicken,https://firebasestorage.googleapis.com/v0/b/nearesto.appspot.com/o/nearesto%2Ffood_items%2Fboneless%20chickrn.jpg?alt=media&token=ea8581bb-06a6-40f1-a19a-711ca461b394
1680962286498,Boneless Chilli Chicken,Deep fried chicken toassed in soya base gravy with garlic. green chilli### & spring onion,215,nonveg,4.6,1680269238107,Lucky Hotel,nonveg| food| dish| chicken,https://firebasestorage.googleapis.com/v0/b/nearesto.appspot.com/o/nearesto%2Ffood_items%2Fboneless%20chickrn.jpg?alt=media&token=ea8581bb-06a6-40f1-a19a-711ca461b394
1680962286499,Boneless Chilli Chicken,Deep fried chicken toassed in soya base gravy with garlic. green chilli### & spring onion,215,nonveg,4.6,1680269254349,Opa! Bar & Cafe,nonveg| food| dish| chicken,https://firebasestorage.googleapis.com/v0/b/nearesto.appspot.com/o/nearesto%2Ffood_items%2Fboneless%20chickrn.jpg?alt=media&token=ea8581bb-06a6-40f1-a19a-711ca461b394
1680962286500,Chicken Triple Schezwan Rice Combo [Serves 2],Triple rice is complete meal with combination of rice### noodles mix which is served with spicy,450,nonveg,4.3,1679928329354,Food Swing,nonveg| food| dish| chicken,https://firebasestorage.googleapis.com/v0/b/nearesto.appspot.com/o/nearesto%2Ffood_items%2Fcombo.jpg?alt=media&token=79961c75-d7af-44ff-bc74-75d9df2ddef4
1680962286501,Chicken Triple Schezwan Rice Combo [Serves 2],Triple rice is complete meal with combination of rice### noodles mix which is served with spicy,450,nonveg,4.3,1679977455746,THE PUNJABI'S KITCHEN,nonveg| food| dish| chicken,https://firebasestorage.googleapis.com/v0/b/nearesto.appspot.com/o/nearesto%2Ffood_items%2Fcombo.jpg?alt=media&token=79961c75-d7af-44ff-bc74-75d9df2ddef4
1680962286502,Chicken Triple Schezwan Rice Combo [Serves 2],Triple rice is complete meal with combination of rice### noodles mix which is served with spicy,450,nonveg,4.3,1679980561220,Mandarin Oak Mahakali,nonveg| food| dish| chicken,https://firebasestorage.googleapis.com/v0/b/nearesto.appspot.com/o/nearesto%2Ffood_items%2Fcombo.jpg?alt=media&token=79961c75-d7af-44ff-bc74-75d9df2ddef4
1680962286503,Chicken Triple Schezwan Rice Combo [Serves 2],Triple rice is complete meal with combination of rice### noodles mix which is served with spicy,450,nonveg,4.3,1679983321188,Sardarji's Kitchen,nonveg| food| dish| chicken,https://firebasestorage.googleapis.com/v0/b/nearesto.appspot.com/o/nearesto%2Ffood_items%2Fcombo.jpg?alt=media&token=79961c75-d7af-44ff-bc74-75d9df2ddef4
1680962286504,Chicken Triple Schezwan Rice Combo [Serves 2],Triple rice is complete meal with combination of rice### noodles mix which is served with spicy,450,nonveg,4.3,1680098024679,1522 Bar & Kitchen Mumbai,nonveg| food| dish| chicken,https://firebasestorage.googleapis.com/v0/b/nearesto.appspot.com/o/nearesto%2Ffood_items%2Fcombo.jpg?alt=media&token=79961c75-d7af-44ff-bc74-75d9df2ddef4
1680962286505,Chicken Triple Schezwan Rice Combo [Serves 2],Triple rice is complete meal with combination of rice### noodles mix which is served with spicy,450,nonveg,4.3,1680267988540,Shree Devi Restaurant & Bar,nonveg| food| dish| chicken,https://firebasestorage.googleapis.com/v0/b/nearesto.appspot.com/o/nearesto%2Ffood_items%2Fcombo.jpg?alt=media&token=79961c75-d7af-44ff-bc74-75d9df2ddef4
1680962286506,Chicken Triple Schezwan Rice Combo [Serves 2],Triple rice is complete meal with combination of rice### noodles mix which is served with spicy,450,nonveg,4.3,1680268002969,Malwani Aswad,nonveg| food| dish| chicken,https://firebasestorage.googleapis.com/v0/b/nearesto.appspot.com/o/nearesto%2Ffood_items%2Fcombo.jpg?alt=media&token=79961c75-d7af-44ff-bc74-75d9df2ddef4
1680962286507,Chicken Triple Schezwan Rice Combo [Serves 2],Triple rice is complete meal with combination of rice### noodles mix which is served with spicy,450,nonveg,4.3,1680268023554,BOMBAY ADDA,nonveg| food| dish| chicken,https://firebasestorage.googleapis.com/v0/b/nearesto.appspot.com/o/nearesto%2Ffood_items%2Fcombo.jpg?alt=media&token=79961c75-d7af-44ff-bc74-75d9df2ddef4
1680962286508,Chicken Triple Schezwan Rice Combo [Serves 2],Triple rice is complete meal with combination of rice### noodles mix which is served with spicy,450,nonveg,4.3,1680268055848,Candies,nonveg| food| dish| chicken,https://firebasestorage.googleapis.com/v0/b/nearesto.appspot.com/o/nearesto%2Ffood_items%2Fcombo.jpg?alt=media&token=79961c75-d7af-44ff-bc74-75d9df2ddef4
